DATE,Incubator,Start Date,End Date,Tank Name,Male,Female,Spawn Type,Time Found,Cleavage,Day of Cycle,Total # of tanks,Notes
03-24-2020,ORANGE,02-12-2020,NA,O_CC7_CC7_CC7_CC7_021220,CC7,NA,sperm,5:50,,8,8,
03-24-2020,ORANGE,11-20-2019,NA,O_CC7x3(FROM112119)_112019,CC7,NA,sperm,5:50,,8,8,
03-24-2020,ORANGE,01-16-2020,NA,O_CC7_CC7_CC7_011620,CC7,NA,sperm,5:50,,8,8,
03-24-2020,ORANGE,02-12-2020,04-20-2020,O_H2x3_021220,NA,H2,eggs,5:50,,8,8,
03-31-2020,GREEN,02-19-2020,NA,G_CC7x3_021920,CC7,NA,sperm,5:50,,9,14,
03-31-2020,GREEN,02-19-2020,05-18-2020,G_H2_H2_021920,NA,H2,eggs,5:50,,9,14,
03-31-2020,GREEN,02-12-2020,09-15-2020,G_CC7_CC7_021220,CC7,NA,sperm,5:50,,9,14,
03-31-2020,GREEN,02-19-2020,05-18-2020,G_H2_H2_H2_021920,NA,H2,eggs,5:50,,9,14,
03-31-2020,GREEN,11-27-2019,NA,G_CC7_CC7_CC7_112719,CC7,NA,sperm,5:50,,9,14,
03-31-2020,GREEN,11-17-2019,09-15-2020,G_CC7x3(FROM1121)_112719,CC7,NA,sperm,5:50,,9,14,
03-31-2020,GREEN,08-12-2019,05-18-2020,G_CC7_CC7_CC7_081219,CC7,NA,sperm,5:50,,9,14,
03-31-2020,GREEN,02-12-2020,04-20-2020,G_H2_H2_H2_H2_021220,NA,H2,eggs,5:50,,9,14,
03-31-2020,GREEN,02-12-2020,09-15-2020,G_CC7x4_021220,CC7,NA,sperm,5:50,,9,14,
03-31-2020,ORANGE,09-25-2019,NA,O_CC7_CC7_092519,CC7,NA,sperm,5:50,,15,8,
03-31-2020,ORANGE,03-11-2020,04-20-2020,O_CC7x5_031120,CC7,NA,sperm,5:50,,15,8,
03-31-2020,ORANGE,02-12-2020,09-16-2020,O_CC7x4_021220,CC7,NA,sperm,5:50,,15,8,
03-31-2020,ORANGE,10-23-2019,NA,O_PLF3_PLF3_PLF3_102319,NA,PF3,eggs,5:50,,15,8,
04-08-2020,YELLOW,12-04-2019,05-18-20,Y_PLF3_PLF3_PLF3_PLF3_120419,NA,PLF3,eggs,5:18,,15,10,
04-15-2020,Red (New),03-04-2020,09-16-2020,R_CC7x3A_030420,CC7,NA,sperm,1:00,,9,12,
04-15-2020,Red (New),03-04-2020,NA,R_H2_H2_H2_H2_030420,NA,H2,eggs,1:00,,9,12,
04-15-2020,Red (New),02-07-2020,NA,R_CC7x3_020720,CC7,NA,sperm,1:00,,9,12,
04-15-2020,Red (New),02-07-2020,NA,R_H2x4_020720,NA,H2,eggs,1:00,,9,12,
04-15-2020,Red (New),03-04-2020,NA,R_CC7x3_030420,CC7,NA,sperm,1:00,,9,12,
04-15-2020,Red (New),02-07-2020,NA,R_CC7_CC7_CC7_020720,CC7,NA,sperm,1:00,,9,12,
04-15-2020,Red (New),02-07-2020,05-18-2020,R_CC7x2_020720,CC7,NA,sperm,1:00,,9,12,
04-15-2020,Red (New),01-08-2020,NA,R_CC7_CC7_CC7_010820,CC7,NA,sperm,1:00,,9,12,
04-15-2020,Red (New),12-11-2019,NA,R_CC7x4_121119,CC7,NA,sperm,1:00,,9,12,
04-15-2020,Red (New),01-08-2020,04-20-2020,R_CC7_CC7_CC7_121119,CC7,NA,larvae,1:00,,9,12,
04-15-2020,Red (New),12-11-2019,07-13-2020,R_CC7x3_010820,CC7,NA,sperm,1:00,,9,12,
04-15-2020,YELLOW,02-26-2020,NA,Y_H2_H2_H2_022620,NA,H2,eggs,1:00,,13,10,
04-16-2020,Red (New),01-08-2020,NA,R_PLF5_PLF5_010820,NA,PLF5,eggs,1:00,,10,12,
04-16-2020,Red (New),03-04-2020,09-16-2020,R_CC7x3A_030420,CC7,NA,sperm,1:00,,10,12,
04-16-2020,Red (New),02-07-2020,NA,R_H2x4_020720,NA,H2,eggs,1:00,,10,12,
04-20-2020,ORANGE,03-11-2020,NA,O_H2_H2_H2_031120,NA,H2,eggs,3:00,,7,8,
04-20-2020,YELLOW,02-26-2020,NA,Y_H2_H2_H2_022620,NA,H2,eggs,3:00,,20,10,
04-21-2020,ORANGE,01-16-2020,NA,O_CC7_CC7_CC7_011620,CC7,NA,sperm,5:00,,8,8,
04-21-2020,ORANGE,02-12-2020,09-16-2020,O_CC7x4_021220,CC7,NA,sperm,5:00,,8,8,
04-21-2020,ORANGE,11-20-2019,NA,O_CC7x3(FROM112119)_112019,CC7,NA,sperm,5:00,,8,8,
04-21-2020,ORANGE,01-16-2020,NA,O_CC7_CC7_CC7_011620,CC7,NA,sperm,5:00,,8,8,
04-21-2020,ORANGE,03-11-2020,NA,O_H2_H2_H2_031120,NA,H2,eggs,5:00,,8,8,
04-21-2020,ORANGE,02-12-2020,NA,O_CC7_CC7_CC7_CC7_021220,CC7,NA,sperm,5:00,,8,8,
04-21-2020,ORANGE,09-25-2019,NA,O_CC7_CC7_092519,CC7,NA,sperm,5:00,,8,8,
04-22-2020,ORANGE,01-16-2020,05-18-2020,O_PLF5x5_011620,NA,PLF5,eggs,4:00,,9,8,
04-22-2020,ORANGE,02-12-2020,NA,O_CC7_CC7_CC7_CC7_021220,CC7,NA,sperm,4:00,,9,8,
04-22-2020,ORANGE,10-23-2019,NA,O_PLF3_PLF3_PLF3_102319,NA,PLF3,eggs,4:00,,9,8,
04-22-2020,ORANGE,03-11-2020,04-20-2020,O_CC7x5_031120,CC7,NA,sperm,4:00,,9,8,
04-28-2020,GREEN,02-19-2020,NA,G_CC7x3_021920,CC7,NA,sperm,4:30,,9,14,
04-28-2020,GREEN,11-21-2019,09-15-2020,G_CC7x3(FROM1121)_112719,CC7,NA,sperm,4:30,,9,14,
04-28-2020,GREEN,02-19-2020,NA,G_CC7_CC7_CC7_021920,CC7,NA,sperm,4:30,,9,14,
04-28-2020,GREEN,08-12-2019,05-18-2020,G_CC7_CC7_CC7_081219,CC7,NA,sperm,4:30,,9,14,
04-28-2020,GREEN,02-19-2020,05-18-2020,G_H2_H2_021920,NA,H2,eggs,4:30,,9,14,
04-28-2020,GREEN,02-19-2020,05-18-2020,G_H2_H2_H2_021920,NA,H2,eggs,4:30,,9,14,
05-05-2020,YELLOW,01-29-2020,NA,Y_CC7x3_012920,CC7,NA,sperm,11:45,,7,10,
05-05-2020,YELLOW,01-29-2020,07-13-2020,Y_CC7x5_012920,CC7,NA,sperm,11:45,,7,10,
05-05-2020,YELLOW,12-04-2019,NA,Y_CC7x4(FROM031619)_120419,CC7,NA,sperm,11:45,,7,10,
05-05-2020,YELLOW,12-04-2019,NA,Y_CC7_CC7_120419,CC7,NA,sperm,11:45,,7,10,
06-02-2020,YELLOW,02-26-2020,NA,Y_H2_H2_H2_022620,NA,H2,eggs,12:47,,7,10,
06-02-2020,YELLOW,05-26-2020,NA,Y_PLF3x5_052620,NA,PLF3,eggs,12:47,,7,10,
06-02-2020,YELLOW,01-29-2020,07-13-2020,Y_CC7x5_012920,CC7,NA,sperm,12:47,,7,10,
06-02-2020,YELLOW,01-29-2020,NA,Y_CC7x3_012920,CC7,NA,sperm,12:47,,7,10,
06-02-2020,YELLOW,12-04-2019,NA,Y_CC7_CC7_120419,CC7,NA,sperm,12:47,,7,10,
06-02-2020,YELLOW,12-04-2019,NA,Y_CC7x4(FROM031619)_120419,CC7,NA,sperm,12:47,,7,10,
06-02-2020,YELLOW,05-26-2020,09-16-20,Y_CC7_CC7_052620,CC7,NA,sperm,12:47,,7,10,
06-02-2020,GREEN,11-27-2019,09-15-2020,G_CC7x3(FROM1121)_112719,CC7,NA,sperm,4:34,,16,14,
06-02-2020,Red (New),01-08-2020,07-13-2020,R_CC7x3_010820,CC7,NA,sperm,4:34,,1,12,
06-02-2020,Red (New),01-08-2020,NA,R_CC7_CC7_CC7_010820,CC7,NA,sperm,4:34,,1,12,
06-02-2020,Red (New),08-21-2020,07-20-20,R_CC7_CC7_CC7_082119,CC7,NA,sperm,4:34,,1,12,
06-09-2020,Red (New),03-04-2020,NA,R_H2_H2_H2_H2_030420,NA,H2,eggs,5:30,,8,12,
06-09-2020,Red (New),02-07-2020,NA,R_CC7x3_020720,CC7,NA,sperm,5:30,,8,12,
06-09-2020,Red (New),01-08-2020,07-13-2020,R_CC7x3_010820,CC7,NA,sperm,5:30,,8,12,
06-09-2020,Red (New),03-04-2020,09-16-2020,R_CC7x3A_030420,CC7,NA,sperm,5:30,,8,12,
06-09-2020,Red (New),01-08-2020,NA,R_PLF5_PLF5_010820,NA,PLF5,eggs,5:30,,8,12,
06-09-2020,Red (New),02-07-2020,NA,R_CC7_CC7_CC7_020720,CC7,NA,sperm,5:44,,8,12,
06-09-2020,Red (New),03-11-2020,NA,R_CC7x3_031120,CC7,NA,sperm,5:44,,8,12,
06-09-2020,Red (New),01-08-2020,NA,R_CC7_CC7_CC7_010820,CC7,NA,sperm,5:44,,8,12,
06-09-2020,Red (New),12-11-2019,NA,R_CC7x4_121119,CC7,NA,sperm,5:44,,8,12,
06-09-2020,Red (New),08-21-2019,07-20-20,R_CC7_CC7_CC7_082119,CC7,NA,sperm,5:44,,8,12,
06-10-2020,Red (New),01-08-2020,NA,R_CC7_CC7_CC7_010820,CC7,NA,sperm,2:07,,9,12,
06-10-2020,Red (New),02-07-2020,NA,R_CC7_CC7_CC7_020720,CC7,NA,sperm,2:07,,9,12,
06-10-2020,Red (New),12-11-2019,NA,R_CC7x4_121119,CC7,NA,sperm,2:07,,9,12,
06-10-2020,Red (New),03-04-2020,NA,R_CC7x3_030420,CC7,NA,sperm,2:07,,9,12,
06-10-2020,Red (New),03-04-2020,09-16-2020,R_CC7x3A_030420,CC7,NA,sperm,2:07,,9,12,
06-10-2020,Red (New),01-08-2020,07-13-2020,R_CC7x3_010820,CC7,NA,sperm,2:07,,9,12,
06-17-2020,Red (New),01-29-2020,NA,R_H2_H2_H2_H2_H2_012920,NA,H2,eggs,6:07,,16,12,
06-17-2020,Red (New),08-21-2019,07-20-20,R_CC7_CC7_CC7_082119,CC7,NA,sperm,6:07,,16,12,
06-17-2020,ORANGE,03-11-2020,NA,O_H2_H2_H2_031120,NA,H2,eggs,6:07,,9,8,
06-17-2020,YELLOW,08-19-2019,NA,Y_PLF3_PLF3_PLF3_081919,NA,PLF3,eggs,6:07,,22,10,
06-17-2020,Red (New),02-07-2020,NA,R_H2x4_020720,NA,H2,eggs,6:07,,16,12,
06-17-2020,Red (New),02-07-2020,NA,R_CC7x3_020720,CC7,NA,sperm,6:07,,16,12,
06-17-2020,ORANGE,06-08-2020,NA,O_PLF3x5_060820,NA,PLF3,eggs,6:07,,9,8,
06-17-2020,ORANGE,11-20-2019,NA,O_CC7x3(FROM112119)_112019,CC7,NA,sperm,6:07,,9,8,
07-07-2020,Red (New),12-11-2019,NA,R_CC7x4_121119,CC7,NA,sperm,9:54,,8,12,
07-07-2020,Red (New),01-08-2020,NA,R_CC7_CC7_CC7_010820,CC7,NA,sperm,9:54,,8,12,
07-07-2020,Red (New),02-07-2020,NA,R_CC7_CC7_CC7_020720,CC7,NA,sperm,9:54,,8,12,
07-07-2020,Red (New),02-07-2020,NA,R_CC7x3_020720,CC7,NA,sperm,9:54,,8,12,
07-07-2020,Red (New),03-04-2020,09-16-2020,R_CC7x3A_030420,CC7,NA,sperm,9:54,,8,12,
07-07-2020,Red (New),03-11-2020,NA,R_CC7x3_031120,CC7,NA,sperm,9:54,,8,12,
07-07-2020,Red (New),02-07-2020,NA,R_H2x4_020720,NA,H2,eggs,9:54,,8,12,
07-07-2020,Red (New),06-24-2020,NA,R_H2_H2_H2_062420,NA,H2,eggs,9:54,,8,12,
07-08-2020,Red (New),01-08-2020,NA,R_PLF5_PLF5_010820,NA,PLF5,eggs,1:05,,9,12,
07-08-2020,Red (New),02-07-2020,NA,R_CC7x3_020720,CC7,NA,sperm,1:05,,9,12,
07-14-2020,ORANGE,02-12-2020,NA,O_CC7_CC7_CC7_CC7_021220,CC7,NA,sperm,10:29,,8,8,
07-14-2020,ORANGE,11-20-2019,NA,O_CC7x3(FROM112119)_112019,CC7,NA,sperm,10:29,,8,8,
07-14-2020,ORANGE,09-25-2019,NA,O_CC7_CC7_092519,CC7,NA,sperm,10:29,,8,8,
07-14-2020,ORANGE,02-12-2020,09-16-2020,O_CC7x4_021220,CC7,NA,sperm,10:29,,8,8,
07-14-2020,ORANGE,06-08-2020,NA,O_CC7x3_060820,CC7,NA,sperm,10:29,,8,8,
07-21-2020,GREEN,02-12-2020,09-15-2020,G_CC7x4_021220,CC7,NA,sperm,10:29,,9,14,
07-21-2020,GREEN,02-19-2020,NA,G_CC7x3_021920,CC7,NA,sperm,10:29,,9,14,
07-21-2020,GREEN,02-12-2020,09-15-2020,G_CC7_CC7_021220,CC7,NA,sperm,10:29,,9,14,
07-21-2020,GREEN,05-26-2020,NA,G_PLF3_PLF3_PLF3_052620,NA,PLF3,eggs,10:29,,9,14,
07-21-2020,GREEN,05-26-2020,NA,G_PLF3_PLF3_PLF3_052620,NA,PLF3,eggs,10:29,,9,14,
07-21-2020,GREEN,02-19-2020,NA,G_CC7_CC7_CC7_021920,CC7,NA,sperm,10:29,,9,14,
07-21-2020,GREEN,11-27-2020,09-15-2020,G_CC7x3(FROM1121)_112719,CC7,NA,sperm,10:29,,9,14,
07-21-2020,GREEN,11-27-2020,NA,G_CC7_CC7_CC7_112719,CC7,NA,sperm,10:29,,9,14,
07-21-2020,GREEN,07-08-2020,NA,G_PLF3x3_070820,NA,PLF3,eggs,10:29,,9,14,
07-21-2020,GREEN,06-10-2020,NA,G_PLF3x4_061020,NA,PLF3,eggs,10:29,,9,14,
07-22-2020,GREEN,05-26-2020,NA,G_PLF3_PLF3_PLF3_052620,NA,PLF3,eggs,10:29,,10,14,
07-27-2020,Red (New),02-26-2020,NA,Y_H2_H2_H2_022620,NA,H2,eggs,1:49,,28,12,
07-27-2020,Red (New),01-29-2020,05-18-20,Y_H2_H2_H2_H2_H2_012920,NA,H2,eggs,1:49,,28,12,
07-27-2020,Red (New),02-26-2020,NA,Y_H2_H2_H2_022620,NA,H2,eggs,1:49,,28,12,
07-27-2020,Red (New),07-20-2020,NA,Y_CC7x4_072020,CC7,NA,sperm,1:49,,28,12,
07-28-2020,YELLOW,02-26-2020,NA,Y_CC7_CC7_CC7_CC7_022620,CC7,NA,sperm,12:06,,7,10,
07-28-2020,YELLOW,05-26-2020,NA,Y_PLF3x5_052620,NA,PLF3,eggs,12:06,,7,10,
07-28-2020,YELLOW,05-26-2020,NA,Y_PLF3x3_052620,NA,PLF3,eggs,12:06,,7,10,
07-28-2020,YELLOW,02-26-2020,NA,Y_CC7_CC7_CC7_CC7_022620,CC7,NA,sperm,10:20,,7,10,
07-28-2020,YELLOW,12-04-2020,NA,Y_CC7x4(FROM031619)_120419,CC7,NA,sperm,10:20,,7,10,
07-28-2020,YELLOW,01-29-2020,NA,Y_CC7x3_012920,CC7,NA,sperm,10:20,,7,10,
07-28-2020,YELLOW,05-26-2020,NA,Y_PLF3x5_052620,NA,PLF3,eggs,10:20,,7,10,
08-03-2020,Red (New),03-04-2020,NA,R_H2_H2_H2_H2_030420,NA,H2,eggs,5:00,,7,12,
08-03-2020,Red (New),02-07-2020,NA,R_H2x4_020720,NA,H2,eggs,5:00,,7,12,
08-04-2020,YELLOW,05-26-2020,NA,Y_PLF3x3_052620,NA,PLF3,eggs,5:00,,14,10,
08-11-2020,ORANGE,02-12-2020,09-16-2020,O_CC7x4_021220,CC7,NA,sperm,6:45,,8,8,
08-11-2020,ORANGE,03-11-2020,04-20-2020,O_CC7x5_031120,CC7,NA,sperm,6:45,,8,8,
08-11-2020,ORANGE,07-01-2020,09-16-2020,O_PLF3x3_070120,NA,PLF3,eggs,6:45,,8,8,
08-11-2020,ORANGE,11-20-2019,NA,O_CC7x3(FROM112119)_112019,CC7,NA,sperm,6:45,,8,8,
08-11-2020,ORANGE,09-25-2020,NA,O_CC7_CC7_092519,CC7,NA,sperm,6:45,,8,8,
08-25-2020,YELLOW,02-26-2020,NA,Y_H2_H2_H2_022620,NA,H2,eggs,12:00,,7,10,
08-25-2020,YELLOW,02-26-2020,NA,Y_H2_H2_H2_022620,NA,H2,eggs,12:00,,7,10,
08-25-2020,YELLOW,08-19-2019,NA,Y_PLF3_PLF3_PLF3_081919,NA,PLF3,eggs,12:00,,7,10,
08-25-2020,YELLOW,05-26-2020,NA,Y_PLF3x3_052620,NA,PLF3,eggs,12:00,,7,10,
08-25-2020,YELLOW,01-29-2020,NA,Y_CC7x3_012920,CC7,NA,sperm,12:00,,7,10,
08-25-2020,YELLOW,02-26-2020,NA,Y_CC7_CC7_CC7_CC7_022620,CC7,NA,sperm,12:00,,7,10,
08-25-2020,YELLOW,07-20-2020,NA,Y_CC7x4_072020,CC7,NA,sperm,12:00,,7,10,
08-25-2020,YELLOW,07-20-2020,NA,Y_CC7_CC7_072020,CC7,NA,sperm,12:00,,7,10,
08-25-2020,YELLOW,12-04-2020,NA,Y_CC7x4(FROM031619)_120419,CC7,NA,sperm,12:00,,7,10,
08-25-2020,YELLOW,05-26-2020,NA,Y_PLF3x5_052620,NA,PLF3,eggs,12:00,,7,10,
09-01-2020,Red (New),03-04-2020,na,R_CC7x3_030420,CC7,NA,sperm,10:44,,8,12,
09-01-2020,Red (New),02-07-2020,NA,R_CC7_CC7_CC7_020720,CC7,NA,sperm,10:44,,8,12,
09-01-2020,Red (New),01-08-2020,NA,R_PLF5_PLF5_010820,NA,PLF5,eggs,10:44,,8,12,
09-01-2020,Red (New),06-24-2020,NA,R_H2_H2_H2_062420,NA,H2,eggs,10:44,,8,12,
09-01-2020,Red (New),03-04-2020,NA,R_H2_H2_H2_H2_030420,NA,H2,eggs,10:44,,8,12,
09-01-2020,Red (New),02-07-2020,NA,R_CC7x3_020720,CC7,NA,sperm,10:44,,8,12,
09-01-2020,Red (New),03-04-2020,09-16-2020,R_CC7x3A_030420,CC7,NA,sperm,10:44,,8,12,
09-01-2020,Red (New),01-08-2020,NA,R_CC7_CC7_CC7_010820,CC7,NA,sperm,10:44,,8,12,
09-08-2020,ORANGE,06-08-2020,NA,O_CC7x3_060820,CC7,NA,sperm,5:23,,8,8,
09-08-2020,ORANGE,11-20-2020,NA,O_CC7x3(FROM112119)_112019,CC7,NA,sperm,5:23,,8,8,
09-09-2020,ORANGE,11-20-2020,NA,O_CC7x3(FROM112119)_112019,CC7,NA,sperm,11:26,,9,8,
09-09-2020,ORANGE,09-01-2020,NA,O_CC7_CC7_090120,CC7,NA,sperm,11:26,,9,8,
09-16-2020,GREEN,07-08-2020,NA,G_CC7x4_070820,CC7,NA,sperm,9:30,,10,12,
09-16-2020,GREEN,02-19-2020,NA,G_CC7_CC7_CC7_021920,CC7,NA,sperm,9:30,,10,12,
09-16-2020,GREEN,02-19-2020,NA,G_CC7x3_021920,CC7,NA,sperm,9:30,,10,12,
09-17-2020,GREEN,07-08-2020,NA,G_CC7x4_070820,CC7,NA,sperm,9:30,,11,12,
09-17-2020,GREEN,02-19-2020,NA,G_CC7_CC7_CC7_021920,CC7,NA,sperm,9:30,,11,12,
09-17-2020,GREEN,11-27-2019,NA,G_CC7_CC7_CC7_112719,CC7,NA,sperm,9:30,,11,12,
09-21-2020,Red (New),03-04-2020,NA,R_H2_H2_H2_H2_030420,NA,H2,eggs,4:45,,28,10,
09-22-2020,YELLOW,06-17-2020,NA,Y_PLF3x4_061720,NA,PLF3,eggs,9:30,,7,12,
09-22-2020,YELLOW,08-19-2019,NA,Y_PLF3_PLF3_PLF3_081919,NA,PLF3,eggs,9:30,,7,12,
09-22-2020,YELLOW,02-26-2020,NA,Y_H2_H2_H2_022620,NA,H2,eggs,9:30,,7,12,
09-22-2020,YELLOW,02-26-2020,NA,Y_H2_H2_H2_022620,NA,H2,eggs,9:30,,7,12,
09-22-2020,YELLOW,07-20-2020,NA,Y_CC7x4_072020,CC7,NA,sperm,9:30,,7,12,
09-22-2020,YELLOW,02-26-2020,NA,Y_CC7_CC7_CC7_CC7_022620,CC7,NA,sperm,9:30,,7,12,
09-22-2020,YELLOW,07-20-2020,NA,Y_CC7_CC7_072020,CC7,NA,sperm,9:30,,7,12,
09-22-2020,YELLOW,01-29-2020,NA,Y_CC7x3_012920,CC7,NA,sperm,9:30,,7,12,
09-22-2020,YELLOW,12-04-2019,NA,Y_CC7x4(FROM031619)_120419,CC7,NA,sperm,9:30,,7,12,
09-23-2020,YELLOW,02-26-2020,NA,Y_CC7_CC7_CC7_CC7_022620,CC7,NA,sperm,9:30,,8,12,
09-23-2020,YELLOW,07-20-2020,NA,Y_CC7x4_072020,CC7,NA,sperm,9:30,,8,12,
09-23-2020,YELLOW,12-04-2019,NA,Y_CC7x4(FROM031619)_120419,CC7,NA,sperm,9:30,,8,12,
09-29-2020,Red (New),01-08-2020,NA,R_CC7_CC7_CC7_010820,CC7,NA,sperm,9:30,,8,12,
09-29-2020,Red (New),03-04-2020,NA,R_CC7x3_030420,CC7,NA,sperm,9:30,,8,12,
09-29-2020,Red (New),02-07-2020,NA,R_CC7_CC7_CC7_020720,CC7,NA,sperm,9:30,,8,12,
09-29-2020,Red (New),02-07-2020,NA,R_H2x4_020720,NA,H2,eggs,9:30,,8,12,
10-27-2020,Red (New),02-07-2020,NA,R_CC7_CC7_CC7_020720,CC7,NA,sperm,9:30,,8,12,
10-27-2020,Red (New),01-08-2020,NA,R_CC7_CC7_CC7_010820,CC7,NA,sperm,9:30,,8,12,
10-27-2020,Red (New),03-04-2020,NA,R_CC7x3_030420,CC7,NA,sperm,9:30,,8,12,
10-27-2020,Red (New),01-08-2020,NA,R_PLF5_PLF5_010820,NA,PLF5,eggs,9:30,,8,12,
10-27-2020,Red (New),02-07-2020,NA,R_H2x4_020720,NA,H2,eggs,9:30,,8,12,
10-27-2020,Red (New),03-04-2020,NA,R_H2_H2_H2_H2_030420,NA,H2,eggs,9:30,,8,12,
10-28-2020,Red (New),07-23-2020,NA,R_PLF3_PLF3_PLF3_072320,NA,PLF3,eggs,9:30,,9,12,
10-28-2020,Red (New),07-23-2020,NA,R_PLF3_PLF3_PLF3_PLF3_072320,NA,PLF3,eggs,9:30,,9,12,
10-28-2020,Red (New),02-07-2020,NA,R_CC7_CC7_CC7_020720,CC7,NA,sperm,9:30,,9,12,
10-28-2020,Red (New),03-04-2020,NA,R_CC7x3_030420,CC7,NA,sperm,9:30,,9,12,
10-28-2020,Red (New),01-08-2020,NA,R_CC7_CC7_CC7_010820,CC7,NA,sperm,9:30,,9,12,
11-03-2020,ORANGE,09-16-2020,NA,O_CC2_091620,CC2,NA,sperm,10:00,,8,12,
11-03-2020,ORANGE,09-16-2020,NA,O_CC4_091620,CC4,NA,sperm,10:00,,8,16,
11-03-2020,ORANGE,09-16-2020,NA,O_CC2_091620,CC2,NA,sperm,10:00,,8,16,
11-03-2020,ORANGE,09-24-2020,NA,O_CC7_CC7_CC7_CC7_092420,CC7,NA,sperm,10:00,,8,16,
11-03-2020,ORANGE,11-20-2020,NA,O_CC7x3(FROM112119)_112019,CC7,NA,sperm,10:00,,8,16,
11-03-2020,ORANGE,06-08-2020,NA,O_CC7x3_060820,CC7,NA,sperm,10:00,,8,16,
11-03-2020,ORANGE,09-01-2020,NA,O_CC7_CC7_090120,CC7,NA,sperm,10:00,,8,16,
11-03-2020,ORANGE,06-08-2020,NA,O_PLF3x5_060820,NA,PLF3,eggs,10:00,,8,16,
11-03-2020,ORANGE,07-31-2020,NA,O_PLF3_PLF3_PLF3_073120,NA,PLF3,eggs,10:00,,8,16,
11-04-2020,ORANGE,09-24-2020,NA,O_CC7_CC7_CC7_CC7_092420,CC7,NA,sperm,10:15,,9,16,
11-04-2020,ORANGE,09-16-2020,NA,O_CC4_091620,CC4,NA,sperm,10:15,,9,16,
11-04-2020,ORANGE,06-08-2020,NA,O_PLF3x5_060820,NA,PLF3,eggs,10:15,,9,16,
11-04-2020,ORANGE,09-16-2020,NA,O_CC2_091620,CC2,NA,sperm,10:15,,9,16,
11-04-2020,ORANGE,06-08-2020,NA,O_CC7x3_060820,CC7,NA,sperm,10:15,,9,16,
11-04-2020,ORANGE,09-01-2020,NA,O_CC7_CC7_090120,CC7,NA,sperm,10:15,,9,16,
11-05-2020,ORANGE,09-01-2020,NA,O_PLF3x4_090120,NA,PLF3,eggs,10:30,,10,16,
11-10-2020,GREEN,10-02-2020,NA,G_PLF3_PLF3_PLF3_PLF3_100220,NA,PLF3,eggs,11:12,,8,12,
11-10-2020,GREEN,11-02-2020,NA,G_CC7_CC7_CC7_110220,CC7,NA,sperm,9:30,,8,12,
11-10-2020,GREEN,10-02-2020,NA,G_CC7_CC7_100220,CC7,NA,sperm,9:30,,8,12,
11-10-2020,GREEN,07-08-2020,NA,G_CC7x4_070820,CC7,NA,sperm,9:30,,8,12,
11-10-2020,GREEN,02-19-2020,NA,G_CC7x3_021920,CC7,NA,sperm,9:30,,8,12,
11-11-2020,GREEN,10-02-2020,NA,G_CC7_CC7_100220,CC7,NA,sperm,9:30,,9,12,
11-11-2020,GREEN,07-08-2020,NA,G_CC7x4_070820,CC7,NA,sperm,9:30,,9,12,
11-11-2020,GREEN,02-19-2020,NA,G_CC7x3_021920,CC7,NA,sperm,9:30,,9,12,
11-11-2020,GREEN,11-02-2020,NA,G_CC7_CC7_CC7_110220,CC7,NA,sperm,9:30,,9,12,
11-11-2020,GREEN,09-16-2020,NA,G_CC4_091620,CC4,NA,sperm,9:30,,9,12,
11-11-2020,GREEN,09-16-2020,NA,G_CC2_091620,CC2,NA,sperm,9:30,,9,12,
11-11-2020,GREEN,10-02-2020,NA,G_PLF3_PLF3_PLF3_PLF3_100220,NA,PLF3,eggs,10:02,,9,12,
11-11-2020,GREEN,06-10-2020,NA,G_PLF3x4_061020,NA,PLF3,eggs,10:02,,9,12,
11-17-2020,YELLOW,10-08-2020,NA,Y_PLF3x3_100820,NA,PLF3,eggs,9:55,,7,14,
11-17-2020,YELLOW,02-26-2020,NA,Y_H2_H2_H2_022620,NA,H2,eggs,9:55,,7,14,
11-17-2020,YELLOW,07-20-2020,NA,Y_CC7_CC7_072020,CC7,NA,sperm,9:55,,7,14,
11-17-2020,YELLOW,01-29-2020,NA,Y_CC7x3_012920,CC7,NA,sperm,9:55,,7,14,
11-17-2020,YELLOW,12-04-2020,NA,Y_CC7x4(FROM031619)_120419,CC7,NA,sperm,9:55,,7,14,
11-17-2020,YELLOW,07-20-2020,NA,Y_CC7x4_072020,CC7,NA,sperm,9:55,,7,14,
11-17-2020,YELLOW,10-08-2020,NA,Y_CC7x3_100820,CC7,NA,sperm,9:55,,7,14,
11-17-2020,YELLOW,02-26-2020,NA,Y_CC7_CC7_CC7_CC7_022620,CC7,NA,sperm,9:55,,7,14,
11-24-2020,Red (New),11-16-2020,NA,R_PLF3_PLF3_PLF3_111620,NA,PLF3,eggs,9:35,,8,14,
11-24-2020,Red (New),02-07-2020,NA,R_H2x4_020720,NA,H2,eggs,9:35,,8,14,
11-24-2020,Red (New),11-16-2020,NA,R_CC7_CC7_CC7_111620,CC7,NA,sperm,9:35,,8,14,
11-24-2020,Red (New),02-07-2020,NA,R_CC7_CC7_CC7_020720,CC7,NA,sperm,9:35,,8,14,
11-24-2020,Red (New),01-08-2020,NA,R_CC7_CC7_CC7_010820,CC7,NA,sperm,9:35,,8,14,
11-24-2020,Red (New),03-04-2020,NA,R_CC7x3_031120,CC7,NA,sperm,9:35,,8,14,
12-01-2020,ORANGE,09-24-2020,NA,O_PLF3_PLF3_PLF3_PLF3_092420,NA,PLF3,eggs,9:45,,8,13,
